items__id;items__title;items__ns;items__url;items__revision__id;items__revision__user;items__revision__user_id;items__revision__timestamp;items__abstract;items__thumbnail;items__original_dimensions__width;items__original_dimensions__height;magazine
1738;En Dwi Gast (Earth-616);0;/wiki/En_Dwi_Gast_(Earth-616);4422098;Hotrods4ben;1010510;1522989152;The true origins of En Dwi Gast, like all Elders of the Universe, have been lost in time due to...;https://vignette.wikia.nocookie.net/marveldatabase/images/4/4a/En_Dwi_Gast_%28Earth-616%29_from_Avengers_Vol_1_69_001.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/518/window-height/518?cb=20151021094138;518;1052;MARVEL
670564;Arno Stark (Earth-616);0;/wiki/Arno_Stark_(Earth-616);4255044;Dank;129731;1512367722;Maria Stark suffered from severe problems during the conception of her child with Howard Stark...;https://vignette.wikia.nocookie.net/marveldatabase/images/1/18/Arno_Stark_%28Earth-616%29_from_Iron_Man_Vol_5_17_001.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/642/window-height/642?cb=20131023170021;642;889;MARVEL
15591;Sui-San (Earth-616);0;/wiki/Sui-San_(Earth-616);4403058;DeCastilane;27884723;1521721785;Sui-San was an Eternal descendant of Uranos' followers. Uranos' people had left Earth after a...;https://vignette.wikia.nocookie.net/marveldatabase/images/0/06/Sui-San_%28Earth-616%29_from_Thanos_Rising_Vol_1_1_001.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/557/window-height/557?cb=20130721203620;557;597;MARVEL
106933;Santa Claus (Earth-616);0;/wiki/Santa_Claus_(Earth-616);4427114;Nurdboy42;11220539;1523382256;Santa Claus, also known as Saint Nicholas, Kris Kringle or Father Christmas is a legendary...;https://vignette.wikia.nocookie.net/marveldatabase/images/0/09/Santa_Claus_%28Earth-616%29_from_Ghost_Rider_X-Mas_Special_Infinite_Comic_Vol_1_1_001.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/398/window-height/398?cb=20161230024826;398;685;MARVEL
2183;Marc Spector (Earth-616);0;/wiki/Marc_Spector_(Earth-616);4419914;ADour;4651179;1522815128;Marc Spector's father, a rabbi named Elias, managed to escape Germany when Hitler invaded...;https://vignette.wikia.nocookie.net/marveldatabase/images/e/ec/Moon_Knight_Vol_1_189_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/922/window-height/922?cb=20170823010451;922;1400;MARVEL
1005542;Sydney Barrett (Earth-TRN620);0;/wiki/Sydney_Barrett_(Earth-TRN620);4194979;Gonzalo84;8331;1507747420;"Sydney ""Syd"" Barrett was born and raised in an urban area. Her mother was a successful essayist...";https://vignette.wikia.nocookie.net/marveldatabase/images/c/c8/Sydney_Barrett_%28Earth-TRN620%29_from_Legion_Season_1_1_002.png/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/808/window-height/808?cb=20170221193905;808;1020;MARVEL
184896;Adam Brashear (Earth-616);0;/wiki/Adam_Brashear_(Earth-616);4390766;Arthurlikes;33870089;1520888682;Adam Brashear was born and raised in Chicago, Illinois. From an early age it was realized that...;https://vignette.wikia.nocookie.net/marveldatabase/images/b/ba/Adam_Brashear_%28Earth-616%29_from_Ultimates_Vol_2_1_cover_001.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/493/window-height/493?cb=20160816195731;493;758;MARVEL
1863;Susan Storm (Earth-616);0;/wiki/Susan_Storm_(Earth-616);4398303;ADour;4651179;1521314745;See Also Expanded History Susan Storm and her younger brother, Johnny, lived uneventfully on...;https://vignette.wikia.nocookie.net/marveldatabase/images/a/ae/Susan_Storm_%28Earth-616%29_from_Fantastic_Four_Vol_5_13_cover.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/458/window-height/458?cb=20160715071155;458;861;MARVEL
57175;Carnage (Klyntar) (Earth-616);0;/wiki/Carnage_(Klyntar)_(Earth-616);4422938;Luismine23;27599625;1523066383;After a battle with Styx where the Venom Symbiote was presumed dead, former host Eddie Brock was...;https://vignette.wikia.nocookie.net/marveldatabase/images/2/23/Carnage_Vol_2_11_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/792/window-height/792?cb=20160517211703;792;1200;MARVEL
1674;Gaea (Earth-616);0;/wiki/Gaea_(Earth-616);4425746;Shabook;112155;1523277545;Gaea was one of the Elder Gods who materialized on Earth before any life appeared there. She and...;https://vignette.wikia.nocookie.net/marveldatabase/images/3/34/Gaea_%28Earth-616%29_from_Thor_Vol_1_301_0001.jpg/revision/latest/window-crop/width/200/x-offset/246/y-offset/0/window-width/375/window-height/374?cb=20160703004120;863;374;MARVEL
2458;Benjamin Grimm (Earth-616);0;/wiki/Benjamin_Grimm_(Earth-616);4424276;ADour;4651179;1523152123;See also: Expanded History Benjamin J. Grimm was born on Yancy Street on Manhattan's Lower East...;https://vignette.wikia.nocookie.net/marveldatabase/images/5/5a/4_Vol_1_10_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/500/window-height/500?cb=20051218194825;500;754;MARVEL
17514;Groot (Earth-616);0;/wiki/Groot_(Earth-616);4422324;The Many-Angled One;4548390;1523014539;Groot was a Flora colossus from Planet X, the capital of the branch worlds. He did not get along...;https://vignette.wikia.nocookie.net/marveldatabase/images/6/60/Groot_%28Earth-616%29_from_Infinity_Countdown_Vol_1_1_001.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/1988/window-height/1988?cb=20180308012708;1988;3056;MARVEL
581490;Marcus Milton (Earth-13034);0;/wiki/Marcus_Milton_(Earth-13034);4360749;Tuyul man;28999161;1518773498;The super-being that would become known as Hyperion came to Earth as a baby, sent as the only...;https://vignette.wikia.nocookie.net/marveldatabase/images/9/9f/Hyperion_Vol_1_1_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/500/window-height/500?cb=20151023184219;500;758;MARVEL
1818;Hercules (Earth-616);0;/wiki/Hercules_(Earth-616);4428441;Archangel 1980;5104412;1523497964;Herakles was the son of Zeus, king of the Olympian gods, and Alcmena of Thebes in Ancient...;https://vignette.wikia.nocookie.net/marveldatabase/images/7/7c/Hercules_Vol_4_1_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/780/window-height/780?cb=20150820055656;780;1200;MARVEL
895499;Gabrielle (The Sisters) (Earth-616);0;/wiki/Gabrielle_(The_Sisters)_(Earth-616);4427168;Digifiend;1398253;1523387841;Gabrielle is one of at least ten clones of Wolverine, youngest of the Sisters, created by...;https://vignette.wikia.nocookie.net/marveldatabase/images/3/30/All-New_Wolverine_Vol_1_20_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/799/window-height/799?cb=20170222015519;799;1200;MARVEL
1204;Eric Brooks (Earth-616);0;/wiki/Eric_Brooks_(Earth-616);4410288;Kilroy440;35129510;1522216935;Eric Brooks was born in Soho, London, in 1929. His father, Lucas Cross, a member of the secret...;https://vignette.wikia.nocookie.net/marveldatabase/images/7/7d/Eric_Brooks_%28Earth-616%29_from_Deadpool_Vol_4_28_001.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/1397/window-height/1397?cb=20170319230924;1397;2148;MARVEL
1901;Cain Marko (Earth-616);0;/wiki/Cain_Marko_(Earth-616);4398214;Nurdboy42;11220539;1521309567;Cain Marko is the son of Dr. Kurt Marko, who was an atomic researcher, and Marjorie Marko...;https://vignette.wikia.nocookie.net/marveldatabase/images/c/c5/Uncanny_Avengers_Vol_3_29_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/922/window-height/922?cb=20170822182342;922;1400;MARVEL
2316;Zebediah Killgrave (Earth-616);0;/wiki/Zebediah_Killgrave_(Earth-616);4413290;ADour;4651179;1522381041;According to his own account, Zebediah Killgrave was a spy working for the Soviet bloc who was...;https://vignette.wikia.nocookie.net/marveldatabase/images/f/f2/New_Thunderbolts_Vol_1_10_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/550/window-height/550?cb=20100210173134;550;825;MARVEL
1613;Samuel Wilson (Earth-616);0;/wiki/Samuel_Wilson_(Earth-616);4428317;MysteryScooby;5504437;1523488305;Sam Wilson grew up in a tough Harlem neighborhood. His father, a minister, had been killed...;https://vignette.wikia.nocookie.net/marveldatabase/images/8/86/Falcon_Vol_2_7_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/926/window-height/926?cb=20180124013445;926;1400;MARVEL
1680;Remy LeBeau (Earth-616);0;/wiki/Remy_LeBeau_(Earth-616);4422430;Nurdboy42;11220539;1523029703;Abandoned at birth due to his burning red eyes, the mutant child who would one day become Remy...;https://vignette.wikia.nocookie.net/marveldatabase/images/2/2c/X-Men_Red_Vol_1_3_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/962/window-height/962?cb=20180123190246;962;1400;MARVEL
631202;Aldrif Odinsdottir (Earth-616);0;/wiki/Aldrif_Odinsdottir_(Earth-616);4390774;The Many-Angled One;4548390;1520889333;Aldrif Odinsdottir was the first born of Odin and Freyja, and heir to the Asgardian throne. When...;https://vignette.wikia.nocookie.net/marveldatabase/images/4/49/Guardians_of_the_Galaxy_Vol_4_10_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/888/window-height/888?cb=20160419185227;888;1200;MARVEL
2548;Shuma-Gorath (Multiverse);0;/wiki/Shuma-Gorath_(Multiverse);4422438;Undoniel;3406131;1523032714;Shuma-Gorath was an Old One, a Great Old One, and a Many-Angled One. Ruler of hundreds of...;https://vignette.wikia.nocookie.net/marveldatabase/images/1/1d/Shuma-Gorath_%28Multiverse%29_from_I_Am_Groot_Vol_1_5_001.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/1016/window-height/1016?cb=20171117135510;1016;1143;MARVEL
913880;Gwendolyn Poole (Earth-TRN565);0;/wiki/Gwendolyn_Poole_(Earth-TRN565);4379601;Igordebraga;181178;1519955468;Gwen Poole originally lived in a universe not unlike ours, a place where all super-heroes and...;https://vignette.wikia.nocookie.net/marveldatabase/images/a/ab/Unbelievable_Gwenpool_Vol_1_1_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/900/window-height/900?cb=20160119172627;900;1366;MARVEL
1909;Nathaniel Richards (Kang) (Earth-6311);0;/wiki/Nathaniel_Richards_(Kang)_(Earth-6311);4411276;Archangel 1980;5104412;1522281065;Nathaniel Richards has had various incarnations over the years and each identity has its own...;https://vignette.wikia.nocookie.net/marveldatabase/images/7/78/Uncanny_Avengers_Vol_1_12_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/632/window-height/632?cb=20151222210657;632;960;MARVEL
6636;Theodore Altman (Earth-616);0;/wiki/Theodore_Altman_(Earth-616);4277710;Copeinator123;24800939;1513834700;During the Kree-Skrull War, the Super-Skrull kidnapped Captain Marvel, Quicksilver and the...;https://vignette.wikia.nocookie.net/marveldatabase/images/f/f0/Theodore_Altman_%28Earth-616%29_008.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/332/window-height/332?cb=20140530030207;332;565;MARVEL
1070300;H-Alpha (Clayton) (Earth-616);0;/wiki/H-Alpha_(Clayton)_(Earth-616);4414532;ADour;4651179;1522453894;Clayton was a ex-military, former Eaglestar contractor whose team was hired to take out the...;https://vignette.wikia.nocookie.net/marveldatabase/images/5/54/Weapon_H_Vol_1_1_Skan_Variant_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/990/window-height/990?cb=20171219204726;990;1400;MARVEL
771357;Hobart Brown (Earth-138);0;/wiki/Hobart_Brown_(Earth-138);4285660;Alfirejones;28461624;1514204029;Leader of the Spider Army against President Osborn's regime, Hobart Brown utilized his free...;https://vignette.wikia.nocookie.net/marveldatabase/images/6/6b/Hobart_Brown_%28Earth-138%29_001.png/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/354/window-height/354?cb=20150311215302;354;710;MARVEL
14412;Void (Dark Sentry) (Earth-616);0;/wiki/Void_(Dark_Sentry)_(Earth-616);4389681;Ershelby;25395047;1520743169;The Void is the black and destructive counterforce and negative aspects of arguably the most...;https://vignette.wikia.nocookie.net/marveldatabase/images/d/d1/Void.gif/revision/latest/window-crop/width/200/x-offset/121/y-offset/0/window-width/721/window-height/720?cb=20100323214724;960;720;MARVEL
1976;Janet van Dyne (Earth-616);0;/wiki/Janet_van_Dyne_(Earth-616);4376628;AnnabellRice;16461120;1519674915;See Also: Expanded History Janet Van Dyne was the daughter of world-renowned scientist Vernon...;https://vignette.wikia.nocookie.net/marveldatabase/images/b/bf/Janet_van_Dyne_%28Earth-616%29_from_Uncanny_Avengers_Vol_3_10_001.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/1094/window-height/1094?cb=20160623021747;1094;1682;MARVEL
16497;Gabrielle Haller (Earth-616);0;/wiki/Gabrielle_Haller_(Earth-616);4425143;Mensreaorder;35254276;1523214524;Gabrielle Haller was a catatonic Holocaust survivor who awoke from the disorder after Charles...;https://vignette.wikia.nocookie.net/marveldatabase/images/2/29/Gabrielle_Haller_%28Earth-616%29_from_Uncanny_X-Men_Vol_1_200_001.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/240/window-height/240?cb=20061215221958;240;252;MARVEL
1005520;Lenny Busker (Earth-TRN620);0;/wiki/Lenny_Busker_(Earth-TRN620);4042216;WarriorMan199456;27657118;1494658801;"Lenny ""Cornflakes"" Busker was a patient at the Clockworks Psychiatric Hospital. During her time...";https://vignette.wikia.nocookie.net/marveldatabase/images/8/86/Lenny_Busker_%28Earth-TRN620%29_from_Legion_Season_1_1_001.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/528/window-height/528?cb=20170209043215;528;642;MARVEL
2278;Lorna Dane (Earth-616);0;/wiki/Lorna_Dane_(Earth-616);4359127;Jcardo;27352854;1518662777;Lorna Dane is a mutant, born of an affair between her mother Suzanna and Magneto. Her mother's...;https://vignette.wikia.nocookie.net/marveldatabase/images/6/69/X-Men_Blue_Vol_1_9_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/793/window-height/793?cb=20170523171808;793;1200;MARVEL
2365;Thaddeus Ross (Earth-616);0;/wiki/Thaddeus_Ross_(Earth-616);4428137;Nurdboy42;11220539;1523475496;"See Also: Expanded History General Thaddeus E. ""Thunderbolt"" Ross, the man who would become the...";https://vignette.wikia.nocookie.net/marveldatabase/images/9/96/Thunderbolt_Ross.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/236/window-height/236?cb=20111010064436;236;243;MARVEL
